Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score
80,2:09:15,,Kedir Fikadu KASSA,1984,ETH,4,,Roma (ITA),21 MAR 2010,1173
81,2:09:17,,Ronald Kipchumba RUTTO,08 OCT 1987,KEN,7,,Frankfurt (GER),31 OCT 2010,1172
82,2:09:19,,Elijah KEITANY,18 OCT 1983,KEN,8,,Frankfurt (GER),31 OCT 2010,1172
83,2:09:21,,Bellor Miningwo YATOR,01 JAN 1984,QAT,5,,Barcelona (ESP),07 MAR 2010,1171
84,2:09:22,,Vincent Kiplagat MITEI,10 AUG 1984,KEN,6,,"Houston, TX (USA)",17 JAN 2010,1171
84,2:09:22,,Wilfred Kibet KIGEN,23 FEB 1975,KEN,1,,Hamburg (GER),25 APR 2010,1171
86,2:09:23,,Raymond KANDIE,07 SEP 1986,KEN,6,,Barcelona (ESP),07 MAR 2010,1170
87,2:09:24,,Tadesse ABRAHAM,12 AUG 1982,ERI,7,,Berlin (GER),26 SEP 2010,1170
87,2:09:24,,Abdellah FALIL,1976,MAR,2,,Gongju (KOR),17 OCT 2010,1170
89,2:09:25,,Cosmas Koech KIMUTAI,09 OCT 1985,KEN,6,,Eindhoven (NED),10 OCT 2010,1170
90,2:09:26,,Francis Kibiwott LARABAL,15 SEP 1978,KEN,9,,Paris (FRA),11 APR 2010,1170
91,2:09:27,,Arado Urige BUTA,28 NOV 1982,ETH,2,,Hamburg (GER),25 APR 2010,1169
91,2:09:27,,Boniface MBUVI MUEMA,20 DEC 1986,KEN,4,,Chuncheon (KOR),24 OCT 2010,1169
93,2:09:28,,Robert Kiprono CHERUIYOT,10 AUG 1988,KEN,6,,"Chicago, IL (USA)",10 OCT 2010,1169
94,2:09:31,,Young-joon JI,15 OCT 1981,KOR,2,,Daegu (KOR),11 APR 2010,1168
95,2:09:32,,Joseph LOMALA,1982,KEN,2,,Wien (AUT),18 APR 2010,1168
96,2:09:34,,Arata FUJIWARA,12 SEP 1981,JPN,1,,Ottawa (CAN),30 MAY 2010,1167
97,2:09:35,,Simon Kamama MUKUM,1984,KEN,1,,Venezia (ITA),24 OCT 2010,1167
98,2:09:38,,Stephen CHEBOGUT,09 JAN 1985,KEN,1,,Reims (FRA),17 OCT 2010,1166
99,2:09:40,,Negari Getachew TERFA,1983,ETH,2,,Xiamen (CHN),02 JAN 2010,1166
100,2:09:41,,Mesfin ADIMASU,05 MAR 1985,ETH,3,,Wien (AUT),18 APR 2010,1165
1,2:06:14,,Felix LIMO,22 AUG 1980,KEN,1,,Rotterdam (NED),04 APR 2004,1224
2,2:06:16,,Evans RUTTO,08 APR 1978,KEN,1,,"Chicago, IL (USA)",10 OCT 2004,1223
3,2:06:23,,Robert CHEBOROR,09 SEP 1978,KEN,1,,Amsterdam (NED),17 OCT 2004,1221
4,2:06:48,,Sammy Kipchoge KORIR,12 DEC 1971,KEN,2,,London (GBR),18 APR 2004,1214
5,2:06:49,,Joseph RIRI,1973,KEN,2,,Berlin (GER),26 SEP 2004,1214
6,2:07:02,,Jaouad GHARIB,22 MAY 1972,MAR,3,,London (GBR),18 APR 2004,1210
7,2:07:05,,Joshua CHELANGA,07 APR 1973,KEN,3,,Berlin (GER),26 SEP 2004,1209
8,2:07:06,,Gert THYS,12 NOV 1971,RSA,1,,Seoul (KOR),14 MAR 2004,1209
9,2:07:42,,José RÍOS,15 MAR 1974,ESP,1,,Otsu (JPN),07 MAR 2004,1199
10,2:07:43,,William KIPSANG,26 JUN 1977,KEN,2,,Seoul (KOR),14 MAR 2004,1198
11,2:07:44,,Daniel NJENGA,07 MAY 1976,KEN,2,,"Chicago, IL (USA)",10 OCT 2004,1198
12,2:07:50,,Toshinari TAKAOKA,24 SEP 1970,JPN,3,,"Chicago, IL (USA)",10 OCT 2004,1196
13,2:08:10,,Mbarak HUSSEIN,04 APR 1965,USA,3,,Seoul (KOR),14 MAR 2004,1191
14,2:08:11,,Teferi WODAJO,27 JAN 1982,ETH,4,,Seoul (KOR),14 MAR 2004,1191
15,2:08:15,,Bong-ju LEE,11 OCT 1970,KOR,5,,Seoul (KOR),14 MAR 2004,1189
16,2:08:18,,Tadayuki OJIMA,22 NOV 1976,JPN,2,,Otsu (JPN),07 MAR 2004,1189
17,2:08:27,,Jimmy Mwangangi MUINDI,14 AUG 1973,KEN,4,,"Chicago, IL (USA)",10 OCT 2004,1186
18,2:08:33,,Wilson ONSARE,15 JUN 1976,KEN,3,,Otsu (JPN),07 MAR 2004,1184
19,2:08:35,,Samson KANDIE,20 APR 1971,KEN,1,,Wien (AUT),16 MAY 2004,1184
20,2:08:36,,Atsushi SATO,08 MAY 1978,JPN,4,,Otsu (JPN),07 MAR 2004,1184
21,2:08:37,,Stefano BALDINI,25 MAY 1971,ITA,4,,London (GBR),18 APR 2004,1183
22,2:08:38,,Fredrick CHERONO,23 NOV 1977,KEN,1,,Torino (ITA),18 APR 2004,1183
22,2:08:38,,Daniel Kiplagat CHERIBO,1981,KEN,1,,Milano (ITA),28 NOV 2004,1183
24,2:08:44,,Khalid KHANNOUCHI,22 DEC 1971,USA,5,,"Chicago, IL (USA)",10 OCT 2004,1181
25,2:08:46,,Satoshi OSAKI,04 JUN 1976,JPN,2,,Tokyo (JPN),08 FEB 2004,1181
26,2:08:48,,Marilson GOMES DOS SANTOS,06 AUG 1977,BRA,6,,"Chicago, IL (USA)",10 OCT 2004,1180
27,2:08:54,,Young-joon JI,15 OCT 1981,KOR,6,,Seoul (KOR),14 MAR 2004,1179
28,2:08:56,,Kazutoshi TAKATSUKA,08 AUG 1976,JPN,5,,Otsu (JPN),07 MAR 2004,1178
28,2:08:56,,Ambesse TOLOSSA,28 AUG 1977,ETH,1,,Paris (FRA),04 APR 2004,1178
30,2:09:07,,Michael Kosgei ROTICH,29 OCT 1982,KEN,2,,Rotterdam (NED),04 APR 2004,1175
30,2:09:07,,Tesfaye TOLA,19 OCT 1974,ETH,5,,London (GBR),18 APR 2004,1175
32,2:09:08,,Luís JESUS,19 NOV 1968,POR,5,,Berlin (GER),26 SEP 2004,1175
33,2:09:10,,Boaz KIMAIYO,10 DEC 1976,KEN,1,,Frankfurt (GER),31 OCT 2004,1174
33,2:09:10,,Tsuyoshi OGATA,11 MAY 1973,JPN,1,,Fukuoka (JPN),05 DEC 2004,1174
35,2:09:20,,Willy CHERUIYOT,02 AUG 1974,KEN,1,,Eindhoven (NED),10 OCT 2004,1171
36,2:09:21,,Stephen KIOGORA,10 NOV 1974,KEN,7,,"Chicago, IL (USA)",10 OCT 2004,1171
37,2:09:23,,Benjamin KIPCHUMBA,1976,KEN,2,,Milano (ITA),28 NOV 2004,1170
38,2:09:25,,Yuko MATSUMIYA,21 FEB 1980,JPN,6,,Otsu (JPN),07 MAR 2004,1170
39,2:09:27,,Benedict Muli KIMONDIU,30 NOV 1977,KEN,3,,Tokyo (JPN),08 FEB 2004,1169
40,2:09:28,,Yokinobu NAKAZAKI,04 APR 1979,JPN,4,,Tokyo (JPN),08 FEB 2004,1169
41,2:09:29,,Alberico DI CECCO,19 APR 1974,ITA,2,,Torino (ITA),18 APR 2004,1169
42,2:09:32,,Shin-ichi WATANABE,16 NOV 1976,JPN,6,,Berlin (GER),26 SEP 2004,1168
43,2:09:34,,Pavel LOSKUTOV,02 DEC 1969,EST,1,,Seoul (KOR),07 NOV 2004,1167
44,2:09:35,,Benoit ZWIERZCHLEWSKI,19 AUG 1976,FRA,6,,London (GBR),18 APR 2004,1167
45,2:09:39,,Vanderlei Cordeiro DE LIMA,11 AUG 1969,BRA,1,,Hamburg (GER),18 APR 2004,1166
46,2:09:41,,Luis NOVO,29 MAY 1970,POR,7,,Berlin (GER),26 SEP 2004,1165
47,2:09:42,,Abdelkader EL MOUAZIZ,1969,MAR,7,,London (GBR),18 APR 2004,1165
48,2:09:43,,Tomoyuki SATO,31 JAN 1981,JPN,5,,Tokyo (JPN),08 FEB 2004,1165
49,2:09:47,,Gashaw MELESE ASFAW,26 SEP 1978,ETH,8,,Berlin (GER),26 SEP 2004,1164
50,2:09:52,,Andrew SAMBU,05 OCT 1972,TAN,2,,Seoul (KOR),07 NOV 2004,1162
51,2:09:55,,Viktor RÖTHLIN,14 OCT 1974,SUI,1,,Zürich (SUI),04 APR 2004,1162
52,2:09:58,,Lee TROOP,22 MAR 1973,AUS,8,,London (GBR),18 APR 2004,1161
53,2:10:07,,Muneyuki OJIMA,25 SEP 1975,JPN,8,,Otsu (JPN),07 MAR 2004,1158
53,2:10:07,,Philip SINGOEI,31 DEC 1975,KEN,2,,Eindhoven (NED),10 OCT 2004,1158
55,2:10:08,,Raymond Kipkoech CHEMWELO,19 JUL 1978,KEN,2,,Paris (FRA),04 APR 2004,1158
56,2:10:10,,El Hassan LAHSSINI,01 JAN 1975,FRA,3,,Amsterdam (NED),17 OCT 2004,1157
57,2:10:12,,Ruggero PERTILE,08 AUG 1974,ITA,1,,Roma (ITA),28 MAR 2004,1157
58,2:10:13,,John Yuda MSURI,09 JUN 1979,TAN,9,,London (GBR),18 APR 2004,1157
59,2:10:16,,Christopher CHEBOIBOCH,03 MAR 1977,KEN,1,,Leipzig (GER),25 APR 2004,1156
60,2:10:19,,Barnabas KOECH,1978,KEN,3,,Eindhoven (NED),10 OCT 2004,1155
61,2:10:22,,James ROTICH,22 DEC 1978,KEN,1,,Köln (GER),12 SEP 2004,1154
62,2:10:26,,Henry Kosgei CHERONO,17 JUL 1978,KEN,2,,Köln (GER),12 SEP 2004,1153
63,2:10:30,,Paul Kipkemboi BIWOTT,18 APR 1978,KEN,3,,Paris (FRA),04 APR 2004,1152
64,2:10:32,,Thomas CHEMITEI,22 MAY 1978,KEN,3,,Köln (GER),12 SEP 2004,1151
65,2:10:33,,Harun TOROITICH,1978,KEN,1,,"Tempe, AZ (USA)",11 JAN 2004,1151
65,2:10:33,,Girma TOLA,19 OCT 1974,ETH,1,,Enschede (NED),16 MAY 2004,1151
67,2:10:38,,Michitaka HOSOKAWA,26 APR 1976,JPN,6,,Tokyo (JPN),08 FEB 2004,1150
67,2:10:38,,Samson RAMADHANI,25 DEC 1982,TAN,7,,Seoul (KOR),14 MAR 2004,1150
67,2:10:38,,Robert Kiprotich CHERUIYOT,20 DEC 1974,KEN,5,,Paris (FRA),04 APR 2004,1150
67,2:10:38,,Guta ABIYOTE,10 OCT 1985,ETH,4,,Köln (GER),12 SEP 2004,1150
71,2:10:42,,James MOIBEN,20 APR 1977,KEN,1,,Beijing (CHN),17 OCT 2004,1149
72,2:10:44,,Thomas Nyakundi OMWENGA,22 NOV 1979,KEN,4,,Seoul (KOR),07 NOV 2004,1148
73,2:10:47,,Hosea KIMUTAI KIPTANUI,1978,KEN,1,,Brescia (ITA),14 MAR 2004,1147
74,2:10:49,,Khalid BOUMELILI,10 APR 1978,MAR,1,,Marrakech (MAR),18 JAN 2004,1147
75,2:10:52,,Enock MITEI,26 NOV 1980,KEN,3,,Milano (ITA),28 NOV 2004,1146
76,2:10:56,,Christopher ISEGWE,22 FEB 1976,TAN,2,,Beijing (CHN),17 OCT 2004,1145
77,2:10:57,,Luke METTO,1976,KEN,5,,Seoul (KOR),07 NOV 2004,1145
78,2:11:00,,James WAINAINA,16 JUN 1981,KEN,7,,Tokyo (JPN),08 FEB 2004,1144
78,2:11:00,,John Ekiru KELAI,29 DEC 1976,KEN,1,,Bruxelles (BEL),10 OCT 2004,1144
80,2:11:01,,Tadakatsu MUKAE,17 OCT 1976,JPN,9,,Otsu (JPN),07 MAR 2004,1143
81,2:11:03,,Erick WAINAINA,19 DEC 1973,KEN,8,,Tokyo (JPN),08 FEB 2004,1143
82,2:11:04,,Alberto CHAICA,17 SEP 1973,POR,8,,Seoul (KOR),14 MAR 2004,1143
83,2:11:05,,Toshiya KATAYAMA,23 APR 1973,JPN,9,,Tokyo (JPN),08 FEB 2004,1142
84,2:11:07,,Jomo KORORIA,1980,KEN,2,,"Tempe, AZ (USA)",11 JAN 2004,1142
85,2:11:10,,Ernest KIPYEGO,06 OCT 1978,KEN,2,,Leipzig (GER),25 APR 2004,1141
86,2:11:13,,Nelson Kiprono LEBO,27 DEC 1977,KEN,1,,Sevilla (ESP),29 FEB 2004,1140
86,2:11:13,,Migidio BOURIFA,31 JAN 1969,ITA,2,,Roma (ITA),28 MAR 2004,1140
86,2:11:13,,Luke KIBET,12 APR 1983,KEN,2,,Enschede (NED),16 MAY 2004,1140
89,2:11:17,,Oleg BOLOKHOVETS,20 APR 1976,RUS,2,,Sevilla (ESP),29 FEB 2004,1139
90,2:11:19,,Kamal ZIANI,20 FEB 1972,ESP,10,,Tokyo (JPN),08 FEB 2004,1138
90,2:11:19,,Johnstone Kipkorir CHEPKWONY,05 MAY 1984,KEN,2,,Brescia (ITA),14 MAR 2004,1138
92,2:11:26,,Isaac Wanjohi MACHARIA,25 NOV 1978,KEN,9,,Berlin (GER),26 SEP 2004,1137
93,2:11:28,,Romulo Wagner DA SILVA,26 MAY 1977,BRA,3,,Rotterdam (NED),04 APR 2004,1136
94,2:11:29,,Mebrahtom KEFLEZIGHI,05 MAY 1975,USA,2,,"Olympic Stadium, Athina (GRE)",29 AUG 2004,1136
95,2:11:30,,Joseph Peter KADON,1970,KEN,3,,Sevilla (ESP),29 FEB 2004,1135
96,2:11:32,,Yi-yong KIM,20 SEP 1973,KOR,6,,Seoul (KOR),07 NOV 2004,1135
97,2:11:37,,Satoshi IRIFUNE,14 DEC 1975,JPN,11,,Tokyo (JPN),08 FEB 2004,1134
98,2:11:42,,Alan CULPEPPER,15 SEP 1972,USA,1,,"Birmingham, AL (USA)",07 FEB 2004,1132
98,2:11:42,,Procopio FRANCO HERNÁNDEZ,08 JUL 1970,MEX,2,,Torreón (MEX),07 MAR 2004,1132
98,2:11:42,,Ryuji TAKEI,18 MAY 1971,JPN,10,,Otsu (JPN),07 MAR 2004,1132
1,2:06:20,,Haile GEBRSELASSIE,18 APR 1973,ETH,1,,Amsterdam (NED),16 OCT 2005,1222
2,2:07:02,,Felix LIMO,22 AUG 1980,KEN,1,,"Chicago, IL (USA)",09 OCT 2005,1210
3,2:07:09,,Benjamin MAIYO,06 OCT 1978,KEN,2,,"Chicago, IL (USA)",09 OCT 2005,1208
4,2:07:14,,Daniel NJENGA,07 MAY 1976,KEN,3,,"Chicago, IL (USA)",09 OCT 2005,1207
5,2:07:26,,Martin Kiptolo LEL,29 OCT 1978,KEN,1,,London (GBR),17 APR 2005,1203
6,2:07:28,,Evans RUTTO,08 APR 1978,KEN,4,,"Chicago, IL (USA)",09 OCT 2005,1203
7,2:07:38,,Julio REY,13 JAN 1972,ESP,1,,Hamburg (GER),24 APR 2005,1200
8,2:07:41,,Toshinari TAKAOKA,24 SEP 1970,JPN,1,,Tokyo (JPN),13 FEB 2005,1199
8,2:07:41,,Philip MANYIM,24 MAR 1978,KEN,1,,Berlin (GER),25 SEP 2005,1199
10,2:07:46,,Patrick Mutuku IVUTI,30 JUL 1978,KEN,5,,"Chicago, IL (USA)",09 OCT 2005,1198
11,2:07:49,,Jaouad GHARIB,22 MAY 1972,MAR,2,,London (GBR),17 APR 2005,1197
12,2:07:50,,Jimmy Mwangangi MUINDI,14 AUG 1973,KEN,1,,Rotterdam (NED),10 APR 2005,1196
13,2:08:02,,Jackson KOECH,26 DEC 1978,KEN,2,,Rotterdam (NED),10 APR 2005,1193
14,2:08:04,,Salim KIPSANG,22 DEC 1979,KEN,1,,Paris (FRA),10 APR 2005,1192
15,2:08:17,,Paul Kipkemboi BIWOTT,18 APR 1978,KEN,2,,Paris (FRA),10 APR 2005,1189
16,2:08:27,,William KIPLAGAT,21 JUN 1972,KEN,1,,Seoul (KOR),06 NOV 2005,1186
17,2:08:29,,Wilfred Kibet KIGEN,23 FEB 1975,KEN,1,,Frankfurt (GER),30 OCT 2005,1185
17,2:08:29,,Dmytri BARANOVSKIY,28 JUL 1979,UKR,1,,Fukuoka (JPN),04 DEC 2005,1185
19,2:08:30,,Jason MBOTE,05 JAN 1977,KEN,2,,Frankfurt (GER),30 OCT 2005,1185
20,2:08:32,,Hendrick RAMAALA,02 FEB 1972,RSA,3,,London (GBR),17 APR 2005,1185
21,2:08:34,,Wilson Kipkemboi KIGEN,10 AUG 1980,KEN,3,,Frankfurt (GER),30 OCT 2005,1184
22,2:08:36,,Charles Kibiwott SERONEI,08 AUG 1974,KEN,4,,Frankfurt (GER),30 OCT 2005,1184
23,2:08:45,,Boniface USISIVU,05 SEP 1974,KEN,1,,Eindhoven (NED),09 OCT 2005,1181
23,2:08:45,,Philip SINGOEI,31 DEC 1975,KEN,2,,Eindhoven (NED),09 OCT 2005,1181
25,2:08:52,,Luke KIBET,12 APR 1983,KEN,3,,Eindhoven (NED),09 OCT 2005,1179
26,2:08:53,,William KIPSANG,26 JUN 1977,KEN,1,,Seoul (KOR),13 MAR 2005,1179
27,2:08:58,,Peter Kiplagat CHEBET,24 JUN 1976,KEN,2,,Berlin (GER),25 SEP 2005,1177
27,2:08:58,,Daniel YEGO,28 AUG 1979,KEN,2,,Amsterdam (NED),16 OCT 2005,1177
29,2:09:00,,Joseph RIRI,1973,KEN,1,,Otsu (JPN),06 MAR 2005,1177
30,2:09:03,,José RÍOS,15 MAR 1974,ESP,2,,Otsu (JPN),06 MAR 2005,1176
30,2:09:03,,Abdelkader EL MOUAZIZ,1969,MAR,4,,London (GBR),17 APR 2005,1176
32,2:09:09,,John Ekiru KELAI,29 DEC 1976,KEN,4,,Eindhoven (NED),09 OCT 2005,1174
33,2:09:10,,Michitaka HOSOKAWA,26 APR 1976,JPN,3,,Otsu (JPN),06 MAR 2005,1174
33,2:09:10,,Joshua CHELANGA,07 APR 1973,KEN,4,,Berlin (GER),25 SEP 2005,1174
35,2:09:13,,Wataru OKUTANI,09 JAN 1975,JPN,4,,Otsu (JPN),06 MAR 2005,1173
36,2:09:17,,Tesfaye TOLA,19 OCT 1974,ETH,3,,Amsterdam (NED),16 OCT 2005,1172
37,2:09:18,,Yuko MATSUMIYA,21 FEB 1980,JPN,5,,Otsu (JPN),06 MAR 2005,1172
38,2:09:20,,Noah BOR,28 JUL 1977,KEN,5,,Eindhoven (NED),09 OCT 2005,1171
39,2:09:21,,Thomas CHEMITEI,22 MAY 1978,KEN,6,,Eindhoven (NED),09 OCT 2005,1171
40,2:09:22,,Laban KIPKEMBOI,30 DEC 1977,KEN,6,,"Chicago, IL (USA)",09 OCT 2005,1171
41,2:09:24,,Gashaw MELESE ASFAW,26 SEP 1978,ETH,3,,Paris (FRA),10 APR 2005,1170
42,2:09:25,,Stefano BALDINI,25 MAY 1971,ITA,5,,London (GBR),17 APR 2005,1170
43,2:09:27,,Elijah MUTAI CHEM,01 APR 1978,KEN,1,,Chuncheon (KOR),23 OCT 2005,1169
44,2:09:31,,Jon BROWN,27 FEB 1971,GBR,6,,London (GBR),17 APR 2005,1168
45,2:09:35,,Mark SAINA,10 NOV 1970,KEN,1,,"Los Angeles, CA (USA)",06 MAR 2005,1167
46,2:09:46,,Gudisa SHENTAMA,19 JUN 1980,ETH,4,,Rotterdam (NED),10 APR 2005,1164
47,2:09:48,,Atsushi FUJITA,06 NOV 1976,JPN,3,,Fukuoka (JPN),04 DEC 2005,1164
48,2:09:58,,Satoshi IRIFUNE,14 DEC 1975,JPN,1,,Beppu (JPN),06 FEB 2005,1161
49,2:09:59,,Hélder ORNELAS,06 MAY 1974,POR,1,,Milano (ITA),04 DEC 2005,1160
50,2:10:05,,Leonid SHVETSOV,28 MAR 1969,RUS,5,,Frankfurt (GER),30 OCT 2005,1159
51,2:10:10,,Takashi TOKUNAGA,06 JUN 1981,JPN,6,,Otsu (JPN),06 MAR 2005,1157
51,2:10:10,,Joseph NGOLEPUS,10 APR 1975,KEN,5,,Berlin (GER),25 SEP 2005,1157
53,2:10:11,,Mola SHIMELIS,1982,ETH,6,,Berlin (GER),25 SEP 2005,1157
54,2:10:12,,Toshiya KATAYAMA,23 APR 1973,JPN,7,,Otsu (JPN),06 MAR 2005,1157
54,2:10:12,,Teferi WODAJO,27 JAN 1982,ETH,7,,Eindhoven (NED),09 OCT 2005,1157
54,2:10:12,,Joel RONO,1977,KEN,8,,Eindhoven (NED),09 OCT 2005,1157
57,2:10:13,,Daniel Kiplagat CHERIBO,1981,KEN,5,,Paris (FRA),10 APR 2005,1157
58,2:10:14,,Christopher CHEBOIBOCH,03 MAR 1977,KEN,5,,Rotterdam (NED),10 APR 2005,1156
59,2:10:17,,Stanley LELEITO,15 JUN 1984,KEN,1,,Zürich (SUI),03 APR 2005,1156
60,2:10:21,,Christopher ISEGWE,22 FEB 1976,TAN,2,,"Olympiastadion, Helsinki (FIN)",13 AUG 2005,1154
61,2:10:23,,Toshinari SUWA,29 JAN 1977,JPN,7,,London (GBR),17 APR 2005,1154
62,2:10:25,,Patrick TAMBWÉ,05 MAY 1975,COD,6,,Paris (FRA),10 APR 2005,1153
63,2:10:31,,Rodgers ROP,16 FEB 1976,KEN,7,,Paris (FRA),10 APR 2005,1152
64,2:10:34,,Erick NZIOKI,1979,KEN,2,,Zürich (SUI),03 APR 2005,1151
64,2:10:34,,Timothy CHERIGAT,29 DEC 1976,KEN,8,,"Chicago, IL (USA)",09 OCT 2005,1151
66,2:10:40,,Ashebir Jate DEMISSIE,1977,ETH,3,,Hamburg (GER),24 APR 2005,1149
67,2:10:42,,Steven CHEPTOT MATEBO,30 MAR 1974,KEN,1,,Praha (CZE),22 MAY 2005,1149
68,2:10:45,,Getuli AMNAAY BAYO,07 JUN 1980,TAN,3,,Zürich (SUI),03 APR 2005,1148
69,2:10:48,,Migidio BOURIFA,31 JAN 1969,ITA,1,,Trieste (ITA),08 MAY 2005,1147
70,2:10:49,,Degene GUTA,05 AUG 1981,ETH,1,,Dubai (UAE),06 JAN 2005,1147
71,2:10:51,,Zebedaiyo BAYO,20 MAY 1976,TAN,2,,Tokyo (JPN),13 FEB 2005,1146
72,2:10:52,,Bernard BARMASAI,06 MAY 1974,KEN,4,,Amsterdam (NED),16 OCT 2005,1146
73,2:10:53,,Michael Kosgei ROTICH,29 OCT 1982,KEN,7,,Berlin (GER),25 SEP 2005,1146
73,2:10:53,,Sammy Kipchoge KORIR,12 DEC 1971,KEN,9,,"Chicago, IL (USA)",09 OCT 2005,1146
75,2:10:59,,Isaac Wanjohi MACHARIA,25 NOV 1978,KEN,1,,Nagano (JPN),17 APR 2005,1144
76,2:11:00,,Viktor RÖTHLIN,14 OCT 1974,SUI,4,,Zürich (SUI),03 APR 2005,1144
77,2:11:06,,El Hassan LAHSSINI,01 JAN 1975,FRA,8,,Paris (FRA),10 APR 2005,1142
78,2:11:07,,Titus MUNJI,20 DEC 1979,KEN,7,,Rotterdam (NED),10 APR 2005,1142
79,2:11:13,,Ruggero PERTILE,08 AUG 1974,ITA,8,,Otsu (JPN),06 MAR 2005,1140
79,2:11:13,,Danilo GOFFI,03 DEC 1972,ITA,1,,Torino (ITA),17 APR 2005,1140
81,2:11:16,,Francesco BENNICI,03 OCT 1971,ITA,2,,Torino (ITA),17 APR 2005,1139
81,2:11:16,,Tsuyoshi OGATA,11 MAY 1973,JPN,3,,"Olympiastadion, Helsinki (FIN)",13 AUG 2005,1139
83,2:11:19,,Gert THYS,12 NOV 1971,RSA,2,,Seoul (KOR),13 MAR 2005,1138
84,2:11:20,,Dmitriy BURMAKIN,08 JAN 1981,RUS,5,,Zürich (SUI),03 APR 2005,1138
84,2:11:20,,Grigoriy ANDREYEV,07 JAN 1976,RUS,2,,Nagano (JPN),17 APR 2005,1138
86,2:11:22,,Joseph Peter KADON,1970,KEN,6,,Zürich (SUI),03 APR 2005,1138
87,2:11:24,,Willy CHERUIYOT,02 AUG 1974,KEN,2,,Dubai (UAE),06 JAN 2005,1137
88,2:11:26,,Gidem AMAHA,16 SEP 1977,ETH,3,,Dubai (UAE),06 JAN 2005,1137
89,2:11:28,,Johnstone Kipkorir CHEPKWONY,05 MAY 1984,KEN,4,,Dubai (UAE),06 JAN 2005,1136
89,2:11:28,,Paul Kiprop KIRUI,05 FEB 1980,KEN,2,,Milano (ITA),04 DEC 2005,1136
91,2:11:32,,Tomoaki KUNICHIKA,22 APR 1973,JPN,3,,Seoul (KOR),13 MAR 2005,1135
92,2:11:36,,Scott WESTCOTT,25 SEP 1975,AUS,2,,Beppu (JPN),06 FEB 2005,1134
92,2:11:36,,Chol RI-KYONG,08 MAR 1979,PRK,1,,Pyongyang (PRK),10 APR 2005,1134
94,2:11:38,,Paul TERGAT,17 JUN 1969,KEN,8,,London (GBR),17 APR 2005,1133
95,2:11:39,,August Mbusuyo KAVUTU,1977,KEN,5,,Dubai (UAE),06 JAN 2005,1133
96,2:11:40,,David Omiti MAKORI,06 NOV 1973,KEN,3,,Torino (ITA),17 APR 2005,1133
97,2:11:41,,Ambesse TOLOSSA,28 AUG 1977,ETH,9,,Paris (FRA),10 APR 2005,1132
98,2:11:42,,Yusuf SONGOKA,05 FEB 1979,KEN,8,,Rotterdam (NED),10 APR 2005,1132
98,2:11:42,,Andrew LETHERBY,19 SEP 1973,AUS,8,,Berlin (GER),25 SEP 2005,1132
100,2:11:47,,George Onwonga OKWORO,12 MAY 1979,KEN,1,,Torreón (MEX),06 MAR 2005,1131
1,2:03:38,,Patrick Makau MUSYOKI,02 MAR 1985,KEN,1,,Berlin (GER),25 SEP 2011,1268
2,2:03:42,,Wilson Kipsang KIPROTICH,15 MAR 1982,KEN,1,,Frankfurt (GER),30 OCT 2011,1267
3,2:04:40,,Emmanuel MUTAI,12 OCT 1984,KEN,1,,London (GBR),17 APR 2011,1250
4,2:05:06,,Geoffrey MUTAI,07 OCT 1981,KEN,1,,"New York, NY (USA)",06 NOV 2011,1243
5,2:05:16,,Levi Omari MATEBO,03 NOV 1989,KEN,2,,Frankfurt (GER),30 OCT 2011,1240
6,2:05:25,,Albert Kiplagat MATEBOR,25 DEC 1980,KEN,3,,Frankfurt (GER),30 OCT 2011,1237
7,2:05:27,,Wilson Kwambai CHEBET,12 JUL 1985,KEN,1,,Rotterdam (NED),10 APR 2011,1237
8,2:05:33,,Vincent KIPRUTO,13 SEP 1987,KEN,2,,Rotterdam (NED),10 APR 2011,1235
9,2:05:37,,Moses MOSOP,07 JUL 1985,KEN,1,,"Chicago, IL (USA)",09 OCT 2011,1234
10,2:05:45,,Martin Kiptolo LEL,29 OCT 1978,KEN,2,,London (GBR),17 APR 2011,1232
11,2:05:48,,Jafred Chirchir KIPCHUMBA,08 AUG 1983,KEN,1,,Eindhoven (NED),09 OCT 2011,1231
12,2:06:05,,Laban Kipngetich KORIR,30 JUN 1985,KEN,2,,Amsterdam (NED),16 OCT 2011,1226
13,2:06:07,,Eric NDIEMA,28 DEC 1992,KEN,3,,Amsterdam (NED),16 OCT 2011,1225
13,2:06:07,,Philip Sanga KIMUTAI,10 SEP 1983,KEN,4,,Frankfurt (GER),30 OCT 2011,1225
15,2:06:15,,Wesley KORIR,15 NOV 1982,KEN,2,,"Chicago, IL (USA)",09 OCT 2011,1223
16,2:06:28,,Nathaniel KIPKOSGEI,01 SEP 1984,KEN,2,,Eindhoven (NED),09 OCT 2011,1220
17,2:06:29,,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,3,,"Chicago, IL (USA)",09 OCT 2011,1219
17,2:06:29,,Robert Kiprono CHERUIYOT,10 AUG 1988,KEN,5,,Frankfurt (GER),30 OCT 2011,1219
19,2:06:31,,Benjamin KIPTOO,10 JAN 1979,KEN,1,,Paris (FRA),10 APR 2011,1219
19,2:06:31,,Peter Cheruiyot KIRUI,02 JAN 1988,KEN,6,,Frankfurt (GER),30 OCT 2011,1219
